index,name,score,dtm,text,app_name
13131,Samuel Kao,5 顆星,2021年11月29日,系統 運作 快速,富邦行動銀行
26344,朱張,1 顆星,2022年1月16日,可以 不要 強迫 更新 嗎 ？ 很煩 ， 浪費 很多 時間 又 更新 不成 進不去,Richart
8830,Josh Huang,5 顆星,2022年1月27日,方便,中國信託行動銀行 Home Bank
14321,Peggy Li,1 顆星,2023年2月3日,更新 完 原本 設 定都 不見 需 重設 ， 很 不 方便,元大銀行 Yuanta Commercial Bank
3785,con mèo,3 顆星,2022年2月12日,常常 開到 一半 就當,國泰世華網路銀行CUBE
26270,max shi,5 顆星,2022年2月15日,很 方便,Richart
28752,陳憲舜,1 顆星,2021年11月19日,之前 使用 都 正常 ， 也 沒換 手機 ， 這次 更新 後 卻 要 重新 登入 及 綁定 手機 ， 按照 要求 也 都 拍照 成功 了 ， 卻 在 設定 交易 密碼 處 卡死 ， 一直 轉 圈圈 ， 手機 是 華碩 max pro ， 系統 android .,LINE Bank
27622,Joe劉祖成,1 顆星,2022年10月8日,從 月 號就 不行 進入 app 了 ， 請 快點 處理 … 否則 無法 轉帳 很 不 方便,新光銀行
21096,トゥ・シュウフェン,1 顆星,2022年3月30日,無法 更新 ...,玉山行動銀行
13831,楊麵包,1 顆星,2021年10月31日,登進 信用卡 ， 根本 什麼 功能 都 不能 用,兆豐銀行
30773,Zing Yang,1 顆星,2023年8月23日,沒辦法 app 新增 常用 帳戶 很落 後,臺灣銀行-網路銀行隨身版
19250,Sir Giantplus,5 顆星,2024年2月16日,快速 便利 好 實用,玉山行動銀行
8976,顏勝騏,1 顆星,2022年1月10日,每次 更新 都 要 浪費 很多 的 時間 等待 ， 難道 不能 降低 更新 的 次數 嗎 ？,中國信託行動銀行 Home Bank
16698,小e,5 顆星,2023年7月13日,很棒 ， 謝謝,永豐行動銀行
14392,無墨,2 顆星,2022年12月15日,今天 要 轉賬 ， 怎麼 卡住 了,元大銀行 Yuanta Commercial Bank
27693,wenmin shih,2 顆星,2022年7月25日,更新 後 ， 指紋 辨識 登入 的 功能 會 被 自動關 掉,新光銀行
8187,小毛,2 顆星,2022年3月14日,每次 打開 就要 強迫 更新 ， 可以 不要 強迫 這個 選項 嗎 ？ 要 等等 等 ， 是 有 那麼 多 時間 等 更新 嗎 ？ 好像 每次 都 有 重大 更新 一樣 … 真的 很 討厭 這樣 。,中國信託行動銀行 Home Bank
18005,黃巧莉Charly,5 顆星,2024年1月29日,平台 功能 完整 美觀,華南銀行+
3560,陽秀妹,5 顆星,2022年3月10日,更新 完 還不給 用 是 嗎 ？,國泰世華網路銀行CUBE
19477,阿音,5 顆星,2023年11月26日,方便 好用 ！,玉山行動銀行
28729,凃元捷,2 顆星,2021年11月30日,一直 無法 登入 錯誤 代碼 chse,LINE Bank
1769,Martin Li,5 顆星,2022年12月28日,"國泰 的 網銀 介面 越改越 好用 ， 導覽 上 也 很 清楚 漂亮 ， 相比 其他 家 的 銀行 app , 算是 很 用心 在 維護 . 但 我 建議 能 再 加上 當月 信用卡 已 消費 的 總額度 和 剩餘額度 . 根據 不同 的 信用卡 片來 分別 呈 現會 讓 我們 更 清楚 消費 的 情況 .",國泰世華網路銀行CUBE
1177,Tian-shin Guu,5 顆星,2023年5月2日,可以 直接 在 app 中透過 帳號繳 信用卡 費 ， 讚 ！,國泰世華網路銀行CUBE
14695,剛哥賣皂手工皂,1 顆星,2022年7月13日,一直 說 沒 網路 進不去,元大銀行 Yuanta Commercial Bank
3465,Leon Yang,5 顆星,2022年3月26日,快速 方便,國泰世華網路銀行CUBE
19555,劉佳豪,5 顆星,2023年11月8日,方便 快速,玉山行動銀行
23217,Chiao Ying Tseng,1 顆星,2024年1月16日,"先說 明 我 也 是 台 新 銀行 的 愛護者 。 但是 ， 台新 信用卡 線上 刷卡 服務 常常 失敗 ， 次 有 次 失敗 ， 用別家 銀行 的 信用卡 就 可以 成功 , 是 有 優惠 卻 不想 給用戶 做 使用 嗎 ? 多次 反應給 客服 但 卻 沒 有 任何 改善 。",台新銀行行動銀行
22055,林能宏,5 顆星,2022年8月10日,讚 喔 ！,合作金庫銀行
2498,陳建華,1 顆星,2022年8月30日,難用,國泰世華網路銀行CUBE
15151,李哲榮,1 顆星,2021年10月7日,無法 更新 下載 好久 了,元大銀行 Yuanta Commercial Bank
18822,Steven Yeh,1 顆星,2022年10月5日,每個 選項 都 要 等 上 分鐘 ， 這 太慢 了 吧 ！ 舊版 的 速度 可以 接受 ， 新版 的 速度 太誇張 地慢 了 ， 可以 整合 完用戶 的 心聲 後 ， 再 改版 上架 嗎 ？,華南銀行+
29344,Kwokmia,1 顆星,2023年8月4日,不好 用,將來銀行 NEXT BANK
2928,阿仁,5 顆星,2022年6月19日,太棒了,國泰世華網路銀行CUBE
17571,曾淑娟,1 顆星,2021年11月25日,一直 出現 要 更新 卻 更新 不了 ， 根本 沒 程式 可 更新,永豐行動銀行
20678,Polarbear Wang,3 顆星,2022年8月15日,七月 底 更新 後 ， 容易 跳出 cpu 負載過 高導致 占據 大量 電源 消耗 。 使用 設備 samsung 。,玉山行動銀行
24752,張先生（張某）,1 顆星,2023年12月31日,申請備 用 金時 ， 無法 自行 上 傳證件 照片 。,Richart
21540,yunhui lin,5 顆星,2021年11月5日,讚 ！,玉山行動銀行
26427,Surprise CHEN,1 顆星,2021年12月30日,龜速爛 richard,Richart
26299,郭億明,1 顆星,2022年2月5日,一直 更新 也 沒 比 較 好 用 ， 是 一直 更新 幹嘛 ？,Richart
5400,金貝貝,5 顆星,2023年6月13日,很 好 用,中國信託行動銀行 Home Bank
7693,丫泰,1 顆星,2022年4月1日,現在 連登入 都 有 問題,中國信託行動銀行 Home Bank
10431,Sheng-Lung Huang,1 顆星,2023年7月15日,已 更新 ， 但 仍 不 work .,富邦行動銀行
26597,Iris,1 顆星,2021年11月6日,這麼 多 銀行 ， 要 重新 再用 實體 卡 綁定 裝置 的 就 你 們 了 。 請 把 保護 客戶 個資 的 基本 做好 ， 不要 明明 開發 了 線 上 的 東西還 一直 叫 人 實體 操作 。,Richart
357,Allen Huang,1 顆星,2024年1月6日,android 有 問題 到底 何時 要 修 復 ， 手機 vivo x pro ， 已經壞 了 兩三週 了 ， 一點擊 就 閃退 ， 之前 留言 叫 我 寄 信件 到 你 們 信箱 ， 也 寄 了 都 沒 下文,國泰世華網路銀行CUBE
22808,HsiuHui,1 顆星,2023年4月21日,無法 連線 ？ 我 是 要 如何 匯款 ？ 銀行 離 我 這又 很 遠 很 遠 pouting face 每次 更新 都 會 出 問題 。,凱基銀行
27300,楊文凱,1 顆星,2023年9月21日,更新 後 登入 畫面 卡死,新光銀行
15108,楊齊鴻,1 顆星,2021年11月4日,清除 ， 重安裝 都 沒 有 ， 一直 顯示 維護 中 ， 你們 系統 真的 史上 最爛,元大銀行 Yuanta Commercial Bank
204,Sun Wang,1 顆星,2024年2月12日,一堆 人 不 知道 ： 「 轉帳 」 免手續費 沒 了 ， 也 沒 在 app 公布 ， 剛全 轉出 存款 ， 卻 故意 一直 彈出 餘額 不足 ! thumbs down,國泰世華網路銀行CUBE
162,Brian Huang,2 顆星,2024年2月23日,vivo 手機 ， app 使用 一陣子 之後會 閃退 ， 處理 辦法 只能 重新 安裝 ， 重新 安裝 認證 什麼 的 全部 又 要 重新 來 ， 真的 很麻煩 。 請 盡快 改善 ！,國泰世華網路銀行CUBE
25381,霹靂,5 顆星,2023年7月20日,關於 好友 分享 禮 ， 對方點 擊連 結會 看到 推薦 者 名字 希望 可以 改成 如下 顯示 出 推薦 者 想要 被 看到 的 暱 稱 填寫 以下 資訊 ， 立即 兌換 ( 希望 這個 可以 改成 暱稱 ） 給你 的 nt $ 用戶禮,Richart
25627,波波,5 顆星,2023年1月8日,超級 好 用 又 方便 。,Richart
27045,毛,5 顆星,2023年11月25日,新 app 讚,新光銀行
1146,William Huang,1 顆星,2023年5月13日,一個 app 程式 竟然 無法開 定存 單 這麼 基本 的 功能 ， 那 還叫 網銀 嗎 ？,國泰世華網路銀行CUBE
6103,趙阿威,5 顆星,2022年12月11日,方便 ， 但少 了 - 點數 抽獎 有 小 可惜 。,中國信託行動銀行 Home Bank
14952,簡源宏,1 顆星,2022年1月10日,爛透 了 ！ app 都 進不去 ， 删掉 ， 關機 ， 重新 下載 後 也 打 不開 ！,元大銀行 Yuanta Commercial Bank
6637,張筠娸,4 顆星,2022年8月30日,還 ok,中國信託行動銀行 Home Bank
17742,賴姿伃,3 顆星,2021年7月27日,以前 舊版 的 密碼 手繪 比較 九個點 都 可以 連到 好 用 新版 的 密碼 手繪 的 九個 點點 有點 太 密集 了 要 繪圖 很 難連到 點點 系統 都 會 出現 密碼 錯誤 我 覺得 九點 的 間 隔 在 拉開 一點 ！,永豐行動銀行
753,黄宗漢,1 顆星,2023年9月14日,爛,國泰世華網路銀行CUBE
28214,Corden Hsu,4 顆星,2022年11月15日,建議 加入 集保 e 手 掌握 的 連結 銀行 陣容,LINE Bank
27394,ethan,1 顆星,2023年9月8日,. 每次 登入 都 跳 警告 訊息 ， 真的 很煩 ， 逾時 還要 自己 按 登出 才能 重新 登入 。 . 無法 查詢 即 時 簽帳 金融 卡 與 信用卡 消費紀錄 ， 只能 致電 客服 查詢 。 . 改版 後 ， 參考 轉帳 手續費 仍 是 錯 的 ， 未根據 實際 狀況 推算 。,新光銀行
21695,LW. C,1 顆星,2024年2月23日,台幣 綜合 存款 的 定存 交易 ， 無論 是 要 存 定存 還是 解約 ， 竟然 要 在 銀行 營業 時間 內 ？ ！ 用 了 這麼 多家 銀行還 真是 第一次 遇到 ... ， 所以 我 網銀存 定存 還得 在 點半前 ？ 起碼 也 要 有 個 預約 交易 的 選項 吧 ？ 而且 也 沒 有續 存 方式 變 更 的 功能 ， 我想 從續 存 修改 成不續 存 都 無法 ， 只能 自己 用 行事 曆 紀錄 到期 要 處理 ， 非常 不便 的 網銀,合作金庫銀行
7497,劉口水,2 顆星,2022年4月16日,軟體 更新 後 信用卡 帳款 一直 無法 更新 數目 更新 前 比 較 清楚 好用,中國信託行動銀行 Home Bank
13073,Roger CHEN,5 顆星,2021年12月9日,讚 ！ 好用,富邦行動銀行
6060,銘a,5 顆星,2022年12月23日,方便 快速,中國信託行動銀行 Home Bank
30573,思強,5 顆星,2022年2月20日,方便 好用,樂天國際商業銀行
19798,evan chen,5 顆星,2023年9月15日,方便 好用,玉山行動銀行
24445,andrew3331042,1 顆星,2021年12月21日,ebf 資料 讀取 中 請 稍 後 再試,台新銀行行動銀行
23837,葉美鷰,1 顆星,2022年4月28日,常常 程式 會當 掉,台新銀行行動銀行
29203,Dhj Tf,5 顆星,2021年7月17日,好,DBS digibank TW 星展行動銀行
19665,深呼吸,5 顆星,2023年10月15日,整體 使用 流暢 ， 簡單,玉山行動銀行
16072,陳建瑀,1 顆星,2021年9月18日,為何 不能 用 angry face,第一銀行 第e行動
4760,Scott Hsu,5 顆星,2023年11月25日,方便,中國信託行動銀行 Home Bank
30405,連小偉,2 顆星,2022年11月1日,沒事 是 限制 什麼 帳號 密碼 一定 要大寫 ， 莫名 奇妙 ， 收個驗 證碼 更 麻煩 還綁定 sim 卡 ， 結果 金融 卡 居然 沒 visa 功能 ， 網銀 也 不能 無卡 提款 ， 真的 是 限制 很多 ， 功能 很少 ！,樂天國際商業銀行
13332,ChuYuan Chiang,1 顆星,2023年11月7日,不 理解 為麼 更新 不 走 google play 而是 另 一套 方式 呢 ? 能夠 證明 比 google play 更 安全 嗎 ?,兆豐銀行
8549,Sanjay hsiao,1 顆星,2022年3月12日,現在 app 壞 了 嗎 ？ 點進 去 要 我 更新 到 最新版 ， 點擊 之 後 又 跳 回來 這裡 移除 重裝 之 後 ， 也 還要 我 再 更新 … 是 鬼 打牆 了 嗎 ？,中國信託行動銀行 Home Bank
28088,TWKHH,1 顆星,2023年4月28日,國內外 消費 回饋 剩 .% ， 卡片 先凍 起來 了,LINE Bank
30276,無限法天支那至尊上人,5 顆星,2023年4月21日,轉入 、 轉出 ， 無 限次 數才 真正 是 樂天 。,樂天國際商業銀行
21556,nana Chen,1 顆星,2021年10月31日,oppo 無法 登入 … … 準備 換銀行 ！,玉山行動銀行
6987,水無月蘭綺,5 顆星,2022年6月24日,讚,中國信託行動銀行 Home Bank
28865,"Jiang, Sun-How (JSH)",1 顆星,2023年9月12日,真鳥 的 外商 ， 你 這家 還是 回 你 東南亞 去 吧 ， 想 走出 東南亞 就 去 第三世界 發展 啊 ， 台灣 市場 不 適合 你 們 這家,DBS digibank TW 星展行動銀行
21951,lo richard,2 顆星,2023年3月7日,為 什麼 法人 不能 登入 ？ 全台灣 銀行 幾乎 都 能登 入 了 ， 合庫 還不開 放給 有 統編 公司 使用 ？ 不給 轉帳 至少 能查帳 呀,合作金庫銀行
14712,Paul Zeng,1 顆星,2022年7月6日,快 笑 死 ， 一下 載 完 就 不能 打開 。 這什麼爛 app,元大銀行 Yuanta Commercial Bank
260,Becrazy瘋狂,1 顆星,2024年1月29日,這甚麼 垃圾 國泰 ， 匯款 之前 都 沒 有 通知 已經 沒 有 了 免匯款 手續費 ， 直到 匯出 之後才 提示 收 了 $ 原來 銀行 都 是 這樣 偷偷 賺 錢 的 啊 ？,國泰世華網路銀行CUBE
1181,咕狗,1 顆星,2023年5月2日,理財 電子 對 帳單 有 明細 卻 沒 有 客戶 姓名 ， 無法 做 為 財力 證明 ， 需臨櫃 申請 ， 很麻煩 。,國泰世華網路銀行CUBE
18243,施玟均,4 顆星,2023年12月29日,介面 清楚 好 操作,華南銀行+
7201,柯亞杏,5 顆星,2022年5月25日,真的 非常 非常 方便 荷包 不保 。,中國信託行動銀行 Home Bank
11309,吳靜慧,5 顆星,2023年6月28日,讚,富邦行動銀行
11562,許馨方,5 顆星,2023年4月11日,登入 快速 ， 介面 簡單 易懂 好 操作 thumbs up thumbs up thumbs up thumbs up,富邦行動銀行
4579,高偉哲,1 顆星,2024年1月18日,爛死 ， 指紋 不能 辨識 次 直接 鎖 ， 密碼 也 不能 登有夠 煩,中國信託行動銀行 Home Bank
26310,墨堇,5 顆星,2022年1月27日,零錢 罐 打破 想 再 用 找 不到 ， 是 改到 別 的 地方 了 嗎 ？,Richart
16614,Bryan yu,1 顆星,2023年8月31日,設定 生物 辨識時 ， 跳出 「 參數 缺少 custid 」 ， 然後就 無法 設定 了 ， 設定 圖 形密碼 時 ， 跳出 需要 授權 對 話 框 ， 點擊確 認後再 點擊授 權此 手機 ， 結果 顯示 已授 權此 手機 … 這樣 根本 無法用,永豐行動銀行
29604,雙曲線,5 顆星,2022年11月5日,讚 讚 ui 很棒,將來銀行 NEXT BANK
11511,蔡宜樺,5 顆星,2023年4月29日,很 好 的 app ， 連我 這樣 的 小白 都 會,富邦行動銀行
27450,Youzheng Huang,1 顆星,2023年3月20日,不 用心 的 網路 銀行 ， 步驟 複 雜又不 人性化 ， 真的 很糟,新光銀行
11954,小夏,1 顆星,2022年10月20日,竟然 找 無 列出 超商 繳費 條碼 功能 廢 ！,富邦行動銀行
22633,キミ,1 顆星,2020年7月10日,一直 在 loading 然後閃 退 ， 有夠 難用 ， 希望 能 改進 。,合作金庫銀行
9882,莉蓁蘇,5 顆星,2023年9月14日,方便 好用,富邦行動銀行
27955,謝海如,1 顆星,2023年10月31日,為 什麼連 app 登入 畫面 都轉 圈圈 … …,LINE Bank
16958,李秀津,5 顆星,2023年4月6日,服務好,永豐行動銀行
23408,方糖,1 顆星,2023年4月11日,每次 都 要 設定 密碼 是 怎樣,台新銀行行動銀行
24369,hwang kc,5 顆星,2022年1月6日,good,台新銀行行動銀行
20405,謝七七,4 顆星,2023年1月9日,. e . fingo 的 標誌 在 銀行 icon 下方 ， 視覺 上 相當 凌亂 ， 原本 icon 相當 美觀 大方 . 指紋 辨識 居然 要 綁定 圖 形密碼 ， 基本上 現在 大銀行 都 不會 如此 綁定 ， 圖形 密碼 已 被 時代 淘汰 了 . 切換 分頁 時讀 權限 等 速度 過慢 ， 嚴 重影 響 使用 體驗 其餘不錯 ， 算是 銀行 app 第一 梯隊,玉山行動銀行
24312,Norman Chen,1 顆星,2022年1月8日,畫 面 髒 亂,台新銀行行動銀行
26921,蔣稚盈,5 顆星,2023年11月25日,我 喜歡 新光 銀,新光銀行
276,毛毛,1 顆星,2024年1月22日,曾經 最愛的 app 為 了 免 手續費 申請 koko koko 沒 了 至少 還有 次 現在 也 沒 了 再見 了 國泰 還好 我免 手續費 的 銀行 很多 只是 綁 了 很多 常用 帳號 心情 很煩,國泰世華網路銀行CUBE
19493,王明德,5 顆星,2023年11月22日,真實用 的 app,玉山行動銀行
10056,陳藍波,5 顆星,2023年8月4日,容易 使用 ， 棒 ！,富邦行動銀行
3106,Alice W,1 顆星,2022年5月12日,轉帳 需要 人臉 辨識 ， 但辨識 系統 很爛 ， 無法 轉帳 ， 使用 極 不便,國泰世華網路銀行CUBE
27369,林宏昇,1 顆星,2023年9月11日,更新 後 真的 超級爛,新光銀行
916,張淳惠,5 顆星,2023年7月27日,很 好 用,國泰世華網路銀行CUBE
10645,李小哲,1 顆星,2023年7月15日,跟本 沒 辦法 更新 ♤ ♡ ◇ ♧,富邦行動銀行
23222,Jia-Wei Hu,4 顆星,2024年1月10日,嗷嗷 啊 有 呃 呃 喔 喔 喔 喔 呃 呃 呃 呃 呃 噢 噢 欸 欸 歐 欸 歐 欸 欸 歐愛奧,台新銀行行動銀行
31259,郭志彥,1 顆星,2022年4月26日,噸噸噸,臺灣銀行-網路銀行隨身版
26078,朱憶筑,1 顆星,2022年4月4日,我 的 app 完全 不能 更新 今天 解除 安裝要 重新 下載 也 無法 …,Richart
9868,Lin Vero,1 顆星,2023年9月20日,很常 卡住 不能 登入 ， 希望 能 改善 ， 不然 感覺 真的 很糟,富邦行動銀行
30086,曾開弘,2 顆星,2024年2月29日,忘記 密碼 ， 按照 客服 人員 指示 操作 ， 一直 要 用到 收電話 的 top 碼 卻 一直 出現 系統 忙碌 中請洽 客服 人員 ... 是 為何 ？,樂天國際商業銀行
23335,張純碧,1 顆星,2023年7月16日,登入 不 進去 ， 一直 在轉,台新銀行行動銀行
14921,Layer New,2 顆星,2022年2月21日,又掛 了,元大銀行 Yuanta Commercial Bank
2933,謝育軒,5 顆星,2022年6月18日,讚,國泰世華網路銀行CUBE
22031,俞如芳,1 顆星,2022年10月8日,不能 填寫 轉帳 帳戶 是 怎麼 回事 … …,合作金庫銀行
8700,Gerald Yang,4 顆星,2022年2月25日,方便使用,中國信託行動銀行 Home Bank
28048,Ko Ne,1 顆星,2023年7月11日,line bank 活動 賺 的 點數 扣錯 … 該 扣除 的 點沒扣 反而 多扣 的 點數 ...,LINE Bank
21843,Miao,5 顆星,2023年9月11日,現在 很多 銀行 都 有 轉帳 優惠 ， 獨貴 銀行 沒有,合作金庫銀行
30001,Gong-Da Fan,5 顆星,2022年4月4日,功能 簡潔 好 用 希望 加入 產生 及 匯出 存簿 封面 功能 。 希望 未來 將來 銀行 加入 財金 公司 的 「 約定 授權 繳費 作業 金融 機構 」 ， 銀行 帳號 才 可以 做 為證 券商 交易 出 扣款 帳戶 。,將來銀行 NEXT BANK
14640,Peter柏盛,1 顆星,2022年8月5日,"軟體 開啟 直接 閃退 ， 重裝 也 沒用 ， 權限 也 都給 了 , wifi 和 行動 數據 都 不行 麻煩 盡快 修 復 ， 要 操作 帳戶 都 不行 裝置 ： pixle pro （ android )",元大銀行 Yuanta Commercial Bank
